"Berada di posisi 17 trending di Youtube, Senin (30/09) kemarin, video Nex Carlos mencoba salah satu kuliner khas kota Surabaya ini menjadi viral. Salah satu youtuber yang terkenal dengan jargonnya makan keliling Indonesia ini, untuk pertama kalinya mencicipi hidangan yang khas dengan daging hidung sapi, yakni Rujak Cingur. Berangkat dari Jakarta menuju kota Pahlawan, Nex Carlos mencoba menjawab rasa penasarannya. Tidak sekadar rasa penasarannya kepada cita rasa Rujak Cingur saja, tetapi rasa penasarannya kepada harga yang dibandrol untuk seporsi Rujak Cingur tersebut, sobat. Warung bu Mella yang berada di Jalan Gunung Anyar Sawah, Kota Surabaya ini yang menjadi pilihan Nex Carlos untuk mencicipi rujak yang belum pernah dia ketahui sebelumnya. Setibanya di tempat makan yang di tuju, Nex Carlos menanyakan kenapa harga yang di bandrol cukup mahal untuk seporsi Rujak Cingur tersebut.",kuliner
"Kota Malang dikenal sebagai 'surga' bagi para pecinta kuliner. Bahkan, kuliner khas daerah lain ada di tempat ini. Salah satunya, adalah nasi lengko yang merupakan kuliner khas Tegal, Jawa Tengah. Kuliner ini bisa ditemukan di sebuah warung sederhana di Jalan MT Haryono Gang 19, Kota Malang. Sukirman, pemilik warung menjelaskan, dia sudah berjualan selama 20 tahun.""Mulai tahun 1999, awalnya di dalam kampus samping masjid UB (Universitas Brawijaya), terus pindah tahun 2011, soalnya ada pembangunan,"" ucap saat ditemui, Jum'at (4/10). Nasi lengko yang sekilas mirip dengan nasi pecel itu, rupanya banyak diminati masyarakat dan mahasiswa Kota Malang. Tak heran jika warung ini sudah ramai sejak pukul 03.00 WIB. Satu poris nasi lengko yang berisi irisan kubis, tahu kecil, kecambah,tauge, timun dan sambal kecap. Sebagai pendamping ada gorengan, weci, tempe, telur puyuh dan ayam goreng. ""Nasi lengko ini hampir mirip dengan nasi pecel, ada bumbu kacangnya yang beda untuk menambah rasa pedas bisa ditambah sambel kecap yang sudah disediakan di setiap meja,"" ucap pria asli Tegal ini. Sukirman ingin mengenalkan makanan khas daerah-nya ke masyarakat Kota Malang. Rupanya, makananya cocok di lidah masyarakat. ""Jadi, awal merantau di Malang itu memang rencana buka warung, yaudah nasi lengko ini dan alhamdulillah bertahan sampai sekarang. Dan nasi lengko ini hanya ada satu ya di sini, dulu pernah ada di dalam UB tapi nggak lama terus tutup,"" ucap pria dengan logat khas ngapak.",kuliner
"Siang hari memang nikmat jika menyantap makanan yang segar sobat, namun segar yang berikut ini bukanlah es teler maupun es buah. Melainkan nasi yang disajikan dengan potongan daging sapi yang disiram dengan kuah gulai yang dicampur santan dan daun melinjo. Apalagi kalau bukan Nasi Pindang sobat entrepreneurs. Salah satu nasi pindang yang dapat dikatakan melegenda adalah Nasi Pindang Pak Ndut yang berlokasi di dekat Stadion Diponegoro, Kota Semarang. Hanya dengan harga Rp. 12 ribu kamu sudah dapat menikmati nikmatnya potongan daging sapi berpadu dengan kuah dan daun melinjo sobat. Tentu bagi sebagian orang kuliner nasi pindang ini terdengar asing. Ditambah lagi penggunaan nama pindang namun tidak terdapat ikan pindang dalam penyajiannya. Nasi pindang sendiri merupakan makanan khas Kabupaten Kudus, Jawa Tengah. Umumnya nasi pindang dari daerah asalnya disajikan dengan menggunakan daging kerbau.",kuliner
Pak Ndut sendiri sudah tidak menggunakan daging kerbau karena peminatnya yang kurang dan susahnya mendapat pasokan daging kerbau. Maka dari itu mulai 30 tahun yang lalu penggunaan bahan baku daging kerbau sudah diubah menjadi daging sapi sobat.,kuliner
"Selain Soto Banjar, Lontong Orari juga merupakan makanan khas Banjar yang paling dicari para wisatawan. Sebenarnya banyak warung atau rumah makan yang menjual lontong khas Banjar.  Namun, Lontong Orari-lah yang menjadi favorit para wisatawan dan tentunya favorit warga Banjar. Bahkan banyak selebritas Tanah Air yang sudah mencicipi kelezatan Lontong Orari ini. Rumah Makan Lontong Orari awalnya adalah warung makan lontong biasa yang terletak di pinggir jalan raya. Awalnya nama warung makan ini bernama “Warung Mak Haji”. Pemiliknya adalah Rosminah. Lantaran pembeli lontongnya kian banyak, akhirnya Rosminah pun memindahkan warung makannya itu ke rumahnya. Nama “Orari” sendiri adalah nama yang diberikan oleh orang-orang yang sering ke warung makannya. Orari merupakan singkatan dari Organisasi Radio Amatir Republik Indonesia. Dulu, terdapat sebuah komunitas radio bernama Orari yang sering kopdar di dekat warung makan lontong Mak Haji. Dari situlah, kemudian orang-orang memanggil dan mengganti nama Warung Mak Haji menjadi Rumah Makan Lontong Orari.",kuliner
"Tidak lengkap rasanya kalau kita berkunjung ke Kota Solo tapi tidak menikmati kuliner khas Kota Solo. Salah satu kuliner khas Kota Solo yang melegenda adalah nasi liwet. Terdapat cukup banyak penjual nasi liwet di seluruh Kota Solo, namun ada satu nasi liwet yang sangat terkenal, yakni Nasi Liwet Wongso Lemu. Nasi Liwet Wongso Lemu ini mulai dijual sejak tahun 1950. Ciri khas dari nasi liwet ini adalah sayur labu siam yang diiris tipis dan dimasak dengan santan, yang kemudian ditambahkan suwiran ayam dan areh atau santal yang kental untuk menambah cita rasanya, sobat. Nasi Liwet Wongso Lemu ini terletak di Jalan Teuku Umar, Keprabon, Kota Solo. Jika kalian ingin berkunjung ke salah satu kuliner legendaris ini, kalian sudah bisa menikmatinya mulai dari pukul 16.00-01.00 WIB atau bahkan bisa tutup lebih cepat.  menurut salah satu karyawan dari Nasi Liwet Wongso Lemu, saat ini adalah generasi penerus ke-6 yang menjalankan bisnis kuliner yang melegenda ini, sobat. Selain mempertahankan rasa, Nasi Liwet Wongso Lemu ini juga mempertahankan penyajian secara tradisional, yakni dengan menggunakan daun pisang. Sebab, dulunya nasi liwet akan disajikan secara 'dipincuk' dengan daun pisang.",kuliner
"Makanan legendaris memang selalu menarik untuk dibahas. Nah, kali ini kita akan mengulik kuliner di Kota Bandung nih, Food Lovers, lebih tepatnya kita akan membahas soal oleh-oleh yang wajib banget kalian bawa dari Kota Kembang ini. Sebenarnya oleh-oleh khas Bandung itu ada banyak banget lho, seperti tapai peuyeum, keripik tempe, bahkan sampai kue balok meleleh yang lagi kekinian juga ada. Tapi kali ini kita bakal membahas salah satu toko kue yang legendaris di Bandung, Toko Roti Sidodadi. Toko roti yang satu ini bukan hanya toko roti biasa lho, toko ini sudah ada sejak tahun 1954! Wah, sudah sangat lama ya, Food Lovers. Toko roti yang berada di Jalan Otto Iskandardinata ini terkenal dengan roti yang rasanya tidak pernah berubah dari zaman dulu. Memang sih kalau dari segi bentuk, roti dari Toko Sidodadi ini tidak jauh beda dengan roti lainnya, bahkan kalau dibandingkan dengan roti kekinian yang bentuknya lucu-lucu, jelas roti Sidodadi ini kalah. Akan tetapi kalau dari segi rasanya, roti legendaris satu ini memang enak, tekstur rotinya juga empuk, maka dari itu enggak salah kalau dari dulu hingga sekarang, roti Sidodadi ini punya banyak penggemar setia. Yang unik dari Toko Roti Sidodadi ini, tempatnya tidak pernah sepi pengunjung dari sejak pertama kali dibuka, pasti ada saja di tiap harinya yang membeli roti khas Bandung yang legendaris ini. ",kuliner
"Tahukah anda, Papua Nugini merupakan negara yang memiliki ragam bahasa dan suku paling banyak di dunia? Negara yang berbatasan langsung dengan Propinsi Papua Barat ini memiliki sistem persaudaraan yang dikenal dengan istilah wantok. Setiap persaudaraan suku dibedakan berdasarkan bahasa yang digunakan. Uniknya, Papua Nugini memiliki 871 bahasa atau sekitar 11% dari total ragam bahasa dunia. Menarik sekali bukan? Ragam suku dan bahasa tersebut tentunya juga berpengaruh dalam keragaman budaya mulai dari musik, tari-tarian, upacara adat, hingga kuliner. Nah, kali ini saya tidak akan bercerita banyak soal keragaman budaya Papua Nugini tersebut. Sebaliknya, saya akan mengajak anda untuk mengenal satu kuliner yang dikenal di seantero Papua Nugini, terlepas dari apapun suku dan bahasa yang digunakan penduduknya. Pada saat saya sedang bertugas di KBRI Port Moresby di Papua Nugini, saya berkesempatan menghadiri peresmian Erima Youth Foundation (EYF). EYF merupakan yayasan sosial yang tugas utamanya adalah memberikan pelatihan bagi para alumni raskol (kelompok kriminal) yang ingin memperbaiki hidup. Raskol yang sebelumnya punya “pekerjaan” utama merampok, memperkosa, atau bahkan membunuh korbannya, akan diberi keterampilan untuk melanjutkan hidup. Selain menyediakan pelatihan montir, terdapat juga pelatihan membuat jaring ikan, menjahit, memasak, dan lain-lain.",kuliner
"Apakah kamu seorang pencinta kuliner Jepang? Jika iya, pastinya kamu sudah familiar dengan restoran Marugame Udon. Restoran asal Negeri Sakura ini dikenal karena kelezatan Udon yang mereka sajikan. Udon sendiri merupakan salah satu jenis mie yang dikenal memiliki tekstur yang tebal, kenyal, dan lembut, dengan kelezatan citarasa yang menggugah selera. Marugame Udon sendiri telah beroperasi di Indonesia sejak tahun 2013 dan telah memiliki 56 outlet yang tersebar di seluruh Indonesia. Tempat ini mengusung nuansa Jepang yang minimalis. Dinding, pintu, meja, kursi, bahkan pernak-pernik kecil terbuat dari kayu asli. Elemen kayu dan ornamen eklektik memberikan tampilan natural kepada ruangan. Restoran ini juga memiliki konsep open kitchen dimana kondisi dapur ditata terbuka sehingga kamu bisa melihat langsung proses produksi hingga penyajian makanan. Ada beberapa pilihan menu yang disajikan, mulai dari Beef Udon, Chicken Udon, hingga sentuhan klasik Signature Udon yang terdiri dari dua pilihan—Kamaage Udon dan Zaru Udon. Untuk menu Kamaage Udon disajikan dengan kuah panas di dalam mangkuk kayu, sementara Zaru Udon merupakan mie dingin dengan saus celup bukaki dashi. Bagi kamu yang suka daging dapat memesan Beef Curry Udon yang terdiri dari udon dengan potongan daging sukiyaki dan saus kari yang sangat kental dan gurih. Tetapi jika kamu ingin rasa yang lebih light, maka Niku Udon akan cocok untukmu. Menu ini disajikan dengan sup Kake Dashi yang hangat dan lezat.",kuliner
"Bagaimana rasanya bersantap ria sembari menikmati nuansa alam yang asri? Pastinya akan menjadi pengalaman yang istimewa, bukan? Hal inilah yang dapat kamu rasakan ketika berkunjung ke restoran Bumi Sampireun. Restoran ini berlokasi di dalam kawasan Vimala Hills, Bogor, dan berjarak hanya 3 kilometer dari pintu keluar tol Gadog. Dengan sajian kuliner khas Nusantara, udara sejuk pegunungan, dan alunan musik tradisional Sunda, Bumi Sampireun menjadi sebuah destinasi kuliner yang layak dikunjungi bagi yang ingin sejenak melepas penat dari keramaian Ibu Kota. Bumi Sampireun memiliki dua ruang makan utama, satu ruang VIP, dan 17 saung dengan desain interior serba kayu. Buat yang ingin makan dengan suasana yang lebih santai, terdapat saung yang cocok buat lesehan, bikin kamu betah berlama-lama makan di sini. Selain dikenal menyuguhkan panorama alam yang mempesona, Bumi Sampireun juga dikenal karena menyajikan eksotisme ragam kuliner Nusantara—mulai dari aneka sayuran, sate, kudapan, ragam olahan daging, hingga seafood. Sebagai bentuk komitmen dalam melestarikan kuliner Indonesia, Bumi Sampireun menggunakan bahan-bahan berkualitas terbaik yang diracik dengan aneka rempah-rempah tradisional oleh juru masak andal.",kuliner
"Akhir tahun kemarin, sempat muncul tren roti nogat di ibu kota lantaran sebuah kedai roti di daerah Tangerang Selatan yang menjadi pionir terkenalnya jenis roti satu ini. Padahal sebenarnya roti nogat sendiri merupakan suatu hidangan klasik yang sudah ada dari dahulu lho, kenapa bisa jadi tren, ya? Buat yang belum tahu, Nogat itu adalah kacang tanah yang dimasak dengan gula sehingga berkaramel kemudian dihancurkan, sehingga rasa kacang karamel ini memberi sensasi sendiri bagi para pecintanya. Kalian suka roti nogat? Bagaimana kalau kita bahas roti nogat terbaik di negeri ini? ",kuliner
"Salah satu artikel yang akan aku sampaikan setiap bulan adalah 'war', jadi setiap bulannya aku akan memilih makanan-makanan seru sejenis, kira-kira siapa yang punya cita rasa paling enak, dan episode pertama ini kita akan mulai dengan roti nogat! Kalau mau dibilang ropang, sebenarnya roti ini enggak masuk golongan ropang sih, karena secara sizing mereka lebih cocok untuk dibawa pulang dan disantap bersama dengan keluarga atau teman sambil berkumpul. Tapi enggak banyak juga yang punya tempat makan proper untuk bersantai. Ya sudah, enggak pakai lama, inilah dia “War of Roti Nogat” .",kuliner
"Hidangan yang kerap kali dipasangkan dengan milk tea ini memang sedang hits di Indonesia. Boba sendiri pertama kali diperkenalkan di negara Singapura pada tahun 1992. Pelengkap berbagai makanan serta minuman dessert yang satu ini memiliki tekstur yang kenyal sehingga dicintai oleh banyak orang. Penggunaan Boba dari tahun ke tahun semakin bervariasi mulai dari minuman seperti milk tea serta aneka minuman lainnya. Tidak sampai disana Boba saat ini telah disajikan bersama dengan makanan ringan seperti kue tart, roti panggang atau french toast, milk tea, es krim bahkan juga ada pizza serta sushi. Tentu saja naik daun nya sebuah bahan makanan akan membuat banyak restaurant, cafe dan penjual makanan ringan akan berlomba-lomba untuk menghadirkan bahan makanan tersebut. Sama halnya dengan Boba, dimana saat ini Boba dapat ditemukan di berbagai makanan dan bukan hanya di minuman saja seperti pada awal kemunculannya. Jika sobat entreprenenurs memiliki bisnis kuliner terutama makanan ringan atau minuman maka menjadi salah satu ide yang sangat baik untuk menghadirkan Boba kedalam menu kalian sobat. Kalian dapat menciptakan kreasi baru dengan boba sebagai topping atau pelengkapnya. Karena boba sendiri sedang digandrungi oleh berbagai kalangan, pastinya secara tidak langsung tersedianya Boba dalam menu kalian dapat memberikan keuntungan.",kuliner
"Sekitar 100 pemilik mobil Chevrolet Captiva di Thailand menggeruduk kantor General Motors (GM). Mereka protes saat membeli Chevrolet Captiva harganya lebih mahal ketimbang saat diskon cuci gudang baru-baru ini. GM memang memutuskan merek Chevrolet hengkang dari Thailand. Sebelum cabut dari negara itu, Chevrolet memberikan diskon besar-besaran untuk mobilnya yang dijual di sana. Chevrolet Captiva kembaran Wuling Almaz di Thailand dijual dengan setengah harga. Harga resmi mobil yang diproduksi pabrik Wuling Motors Indonesia di Cikarang itu mulai dari 999.000 baht (Rp 439 jutaan). Namun, saat ada diskon cuci gudang, harganya turun menjadi 499.000 baht (Rp 219 jutaan). Chevrolet Cabut dari Thailand, Captiva Buatan Wuling RI Diobral Diberitakan Bangkok Post, ratusan pemilik Chevrolet Captiva yang terlanjur membeli Chevrolet Captiva dengan harga normal protes. Mereka meminta GM Thailand untuk mengembalikan 500.000 baht (Rp 217,2 jutaan) sehingga harganya sama seperti saat didiskon.",otomotif
"Bagi sebagian pengendara mungkin sudah mengetahui apa itu ban vulkanisir. Namun buat yang belum mengetahui apa itu ban vulkanisir, detikcom coba menjelaskan secara sederhana. Ban vulkanisir adalah ban bekas yang dilapisi kembali untuk dijual. Tapi ternyata, ban ini jarang digunakan kendaraan kecil atau kendaraan penumpang. Seperti yang disampaikan Manager Training PT Sumi Rubber (Agen Pemegang Merek Dunlop di Indonesia-Red), Bambang Hermanu, di Cikarang, Jawa Barat. Bahaya Kalau Pakai Semir Ban Terlalu Sering ""Ban vulkanisir boleh ga sih ya? Kalau kendaraan kecil hampir tidak ada ban vulkanisir. Kenapa begitu? Karena harga ban mobil kecil atau mobil penumpang itu relatif murah dan tidak mahal,"" kata Bambang. Meski demikian Bambang mengakui saat ini ban vulkanisir masih digunakan oleh kendaraan-kendaraan komersial atau bus dan truk",otomotif
"Modifikasi memang tidak mengenal batasan. Asalkan ada ide kreatif, hal yang rasanya tidak mungkin terjadi bisa saja terwujud. Contohnya seperti modifikasi Toyota Vios ini, biasa digunakan untuk jalan aspal kini disetel untuk ramah membajak sawah. Hasil karya modifikasi ini diunggah melalui video di kanal YouTube Bapak Mustofa Kepala Jenggot pada 19 Februari 2020. Alasan mendasar Bapak Mustofa Kepala Jenggot memodifikasi dikarenakan harga traktor lebih mahal ketimbang mobil bekas operasional taksi.Modifikasi Karimun Bergaya Retro, Jadul Abis ""Kemarin pas waktu musim hujan tiba, salah satu traktor tetangga saya rusak. Saya lihat di belanja situs online harganya Rp 28 juta lebih,"" ujarnya seperti dilihat detikcom, Selasa (25/2/2020). ""Jadi saya pikir-pikir harganya lebih mahal traktor yang asli daripada mobil. Padahal kalau harga mobil bekas taksi Vios ini 2009, 2008 cuma Rp 30 jutaan. Tapi kalau sampeyan beli tahun 2005 itu cuma Rp 25 jutaan bekas taksi, masih pelat kuning, jadi kan lebih murah,"" jelas dia.",otomotif
"Kaca spion merupakan perangkat penting yang wajib ada pada sebuah kendaraan bermotor. Kaca spion berfungsi untuk memantau lalu lintas di sekitar yang tidak bisa dijangkau mata pengendara, terutama area belakang. Tapi tahukah Anda bahwa sejarah kaca spion berasal dari arena balap? Melansir dari New York Times, sejarah kaca spion berawal dari ajang balap Indianapolis 500 yang digelar pada bulan Mei 1911. Kala itu seorang pebalap bernama Ray Harroun duduk di cockpit mobilnya seorang diri. Padahal saat itu 39 mobil lainnya memiliki dua orang di mobil. Satu orang sebagai pengemudi dan satu orang sebagai asisten yang bertugas melihat situasi di belakang untuk melaporkannya kepada pengemudi. Apa yang dilakukan Harroun dianggap berbahaya oleh para pesaingnya. Sebab tanpa asisten yang mengintai situasi di belakang, berpotensi menimbulkan kecelakaan. Tapi tidak banyak yang tahu jika Harroun menyiasati ketiadaan asisten itu dengan sebuah kaca spion yang ia pasang di mobilnya.",otomotif
"Honda Malaysia menyegarkan kembaran Honda Astrea terbaru, EX5. Tampilannya tidak berbeda jauh dengan generasi sebelumnya, sebab model tahun 2020 tetap mengusung desain yang tidak lekang oleh waktu. Lalu apa istimewanya motor bebek Honda EX5 ini? mari ulas bersama. Desain Honda EX5 mengusung desain ""timeless"", motor ini mendapatkan penyegaran eksterior warna dan grafis, namun tetap mengusung pakem lama, seperti batok model ""T"" dan sayap berkelir putih. Tak ketinggalan headlamp bentuk mengkotak dengan lampu sein yang terpisah. Baca juga: Honda Astrea Tampil Lebih Modern Dijual Rp 15 Jutaan",otomotif
"Kabar baik buat kamu yang ingin membeli mobil baru dengan harga lebih murah. detikOto dan Seva.id berkolaborasi bikin program MOBIL BARU HARGA MINTA DISERBU. Ada sederet mobil baru dari berbagai tipe yang siapa tahu jadi mobil impianmu. Pastinya dapat diskon. Deretan mobil tersebut di antaranya Rush, New Avanza, Calya, dan Agya. Namun, ketersediaan mobil-mobil tersebut dan tipenya sewaktu-waktu bisa berkurang maupun bertambah. Makannya jangan sampai telat ikutan. MOBIL BARU HARGA MINTA DISERBU digelar oleh detikcom dan Seva.id, situs dan layanan otomotif terintegrasi dari PT Astra Digital. Dengan progarm ini kami memberi penawaran menarik kepada pencinta otomotif berupa mobil baru yang ada di posisi clearance stock dengan harga lebih rendah dari harga pasaran. Itu masih ditambah dengan promo menarik lainnya. Misalnya, Toyota New Rush 1.5 S A/T TRD yang harga pasarannya Rp273 Juta, di program ini kamu bisa mendapatkannya seharga Rp257 Juta. Tak hanya lebih murah, kamu juga berkesempatan mendapat promo menarik lainnya.",otomotif
"Honda memutuskan untuk menyetop produksi mobil di Filipina. Pabrik Honda di Filipina berhenti memproduksi mobil mulai Maret 2020. Dalam sebuah pernyataan resminya, Honda Cars Philippines, Inc. (HPCI) mengumumkan akan menyetop operasi produksi di pabrik Sta. Rosa, Laguna, di selatan ibukota Manila, Filipina. Ini seakan menjadi kesempatan bagi PT Honda Prospect Motor (HPM) selaku agen pemegang merek Honda di Indonesia untuk menggenjot ekspor mobil ke Filipina. Honda Menyerah, Pabrik Mobil di Filipina Ditutup Soalnya, meski pabriknya tutup, Honda tetap melanjutkan aktivitas penjualan mobil dan layanan purnajualnya di Filipina. Honda akan memanfaatkan jaringan regional Honda Asia dan Oseania untuk memasok mobil ke negara itu. Apakah HPM tertarik mengekspor mobil buatannya ke Filipina? ""Untuk realokasi produksi kebutuhan ekspor akan dibahas Honda secara global. Karena hal ini menyangkut segala aspek kesiapan dari negara pengekspornya,"" kata Business Innovation and Sales & Marketing Director PT HPM, Yusak Billy, kepada detikcom, Senin (24/2/2020).",otomotif
"Diberitakan sebelumnya, pabrik Honda di Filipina memproduksi mobil penumpang seperti Honda BR-V dan Honda City. Dengan tidak dilanjutkannya aktivitas produksi di sana, Honda Filipina akan mengimpor mobilnya dari jaringan Honda Asia dan Oseania. PT Honda Prospect Motor kemungkinan bisa menjadi kandidat pemasok mobil ke Filipina karena HPM sendiri juga memproduksi BR-V secara lokal di Indonesia. Namun, Yusak tak mau menjawab kemungkinan tersebut. ",otomotif
"Mobil SUV Chevrolet Captiva yang dijual di Thailand merupakan hasil produksi Indonesia. Mobil tersebut diproduksi oleh Wuling Motors Indonesia di pabrik yang berdiri di Cikarang, Bekasi, Jawa Barat. Chevrolet Captiva diproduksi di pabrik Wuling karena mobil itu merupakan kembaran dari Wuling Almaz. Wuling mulai mengekspor Captiva pada September 2019 lalu.Namun, kabar mengejutkan dikabarkan oleh Chevrolet di Thailand. General Motors (GM) memutuskan untuk menyetop penjualan Chevrolet di pasar tersebut. Captiva buatan pabrik Wuling di Cikarang pun berpotensi disetop penjualannya.",otomotif
"Diberitakan Bangkok Post, Titikorn Lertsirirungsun, manajer perusahaan riset LMC Automotive untuk Asia Tenggara, mengatakan pihaknya tidak terkejut dengan hengkangnya Chevrolet dari Asia Tenggara.""Sekitar 90% dari penjualan Chevrolet di Asia Tenggara berasal dari dua kendaraan buatan Thailand, pikap Colorado dan kendaraan SUV Trailblazer. Ketika GM mengakhiri semua operasi di wilayah ini, penjualan kendaraan tersebut akan berhenti juga,"" katanya.Chevrolet PHK Ribuan Karyawa Sementara menurut Titikorn, Captiva yang hasil ekspor pabrik Wuling Indonesia tak menunjukkan angka penjualan yang signifikan.Chevrolet Captiva yang diproduksi oleh Wuling Indonesia dijual di Thailand. Chevrolet Captiva yang diproduksi oleh Wuling Indonesia dijual di Thailand. Foto: Dok. Wuling Motors Indonesia ""SUV Captiva buatan Indonesia, yang 2.642 unitnya dikirim ke Thailand selama September-Desember 2019, hanya terlihat 530 mobil terjual,"" ujarnya.",otomotif
"Setelah diperkenalkan menjelang akhir 2019 lalu, Suzuki Saluto 125 secara resmi dirilis di Taiwan. Skutik dengan gaya klasik dan elegan ini dibanderol TWD 78.000 atau setara Rp 35,6 juta. Seperti apa, sih, spesifikasinya? Suzuki Saluto 125 merupakan buah kerja sama Taiwan dengan Jepang. Mengusung desain bercita rasa Italia, Saluto 125 memakai mesin 124 cc, dengan diameter x langkah 52.5mm × 57.4 mm. Mesin itu bisa memuntahkan power maksimum 9,26 dk pada 7.000 rpm dan torsi puncak 10 Nm pada 6.000 rpm.",otomotif
"Suzuki Masih Ragu Kenalkan Saluto, DR150, dan Katana di Indonesia Suzuki Saluto 125Suzuki Saluto 125 Foto: Suzuki Taiwan Meski tampilannya klasik, Saluto 125 menggunakan beberapa fitur modern. Misal pada lampu depan, lampu sein, dan lampu rem menggunakan teknologi LED. Di bagian lampu seinnya juga dilengkapi fitur DRL (Day Running Light). Saluto 125 juga sudah dibekali sistem kunci Keyless, yang membuat proses starter mesin bakal lebih mudah dan motor lebih aman dari tindak pencurian.",otomotif
"Teknologi mesin yang membuat motor Yamaha lebih irit bensin, Blue Core, selama ini dipasang hanya untuk motor skutik. Itu di Indonesia, tetapi di India, Yamaha mulai memperkenalkan teknologi ini untuk motor sport yang baru diluncurkan. Harganya pun ramah di kantong.Motor sport berteknologi Blue Core itu adalah Yamaha Saluto. Mesin diperkuat dengan mesin Blue Core 125 cc yang menghasilkan tenaga sampai 8,3 ps dan torsi maksimum 10,1 Nm.Tidak ada angka pasti untuk konsumsi BBM, namun Yamaha mengklaim dengan Blue Core, mesin Saluto lebih irit 10 persen dibanding pendahulunya.",otomotif
"Motor sport khusus pasar India ini dijual dengan harga terjangkau, 52.000 rupee atau sekitar Rp 10,6 juta.“Saluto model baru dimaksudkan untuk meningkatkan penjualan di salah satu kategori motor yang paling banyak di cari di India. Kami menawarkan performa yang sangat irit di kelas 125 cc,” tulis Yamaha dalam pernyataannya.Motor dijual langsung bulan April ini dan selama setahun ke depan ditargetkan bisa terjual sebanyak 110.000 unit.Dari tongkrongannya motor mirip dengan motor sport Yamaha seperti YBR series. Remnya masih menggunakan rem tromol dan belum ada rencana untuk menambahkan rem cakram",otomotif
"Bus tingkat buatan Indonesia kini mulai dipercaya pasar luar negeri. Buktinya 10 unit bus tingkat Legacy SR2 Double Decker buatan CV Laksana sudah diekspor ke Bangladesh. Seperti apa spesifikasinya? ertama dari segi dimensi, bus tingkat ini memiliki panjang 14,4 meter, tinggi 5,1 meter, dan lebar 2,5 meter. Bus tingkat ini lebih panjang hampir satu meter daripada Legacy SR2 Double Decker yang dijual di Indonesia. Laris Manis, Bus Tingkat Buatan Indonesia Dikirim ke Luar Negeri",otomotif
"Bus tingkat Legacy SR2 Double Decker yang diekspor ke Bangladesh Bus tingkat Legacy SR2 Double Decker yang diekspor ke Bangladesh Foto: LaksanaKemudian dari segi interiornya, bus tingkat ini sudah didesain menyesuaikan permintaan Bangladesh. Misalnya posisi tangga untuk naik ke atas, letaknya di bagian depan dekat kursi awak kabin. Lalu dari konfigurasi joknya, terdiri atas 45 Luxury Seat ditambah 1 VIP Suites Seat. Kursi di bus tingkat ini memiliki konfigurasi 2 + 1. Dua di kanan, satu di kiri. Interior Mobil Kelas Atas Buatan Anak Bangsa",otomotif
"Perdana Menteri (PM) Malaysia Mahathir Mohamad telah mengajukan surat pengunduran diri kepada Raja Malaysia. Selama menjabat ia tercatat dua kali menjadi saksi lahirnya mobil nasional Malaysia Proton merupakan proyek mobil nasional pertama Malaysia yang dilahirkan saat Mahathir berkuasa. Mobil nasional Malaysia ini lahir pada 1983, yang kemudian memfokuskan diri pada jenis mobil MPV, sedan, dan city car. Sedari lahir Proton memang mendapat bantuan pemerintah, mulai dari insentif dan juga suntikan dana. Mahathir yang juga mendapat julukan 'Bapak Proton' itu pun bangga saat mobil nasional pertama Malaysia hadir.",otomotif
"Namun sayangnya, mobnas Proton tak bisa bertahan lama. Mahathir mengutarakan merek Proton bukan lagi menjadi mobil nasional Malaysia. Itu disampaikan Mahathir sejak Proton dibeli oleh perusahaan China Geely. Seperti diketahui 49,9 persen saham Proton pada Juni 2017 telah dibeli oleh Geely. Saat mobilnya ini dijual ke perusahaan asing, Mahathir tak segan untuk menangis bagai bapak kehilangan anaknya. Proton Mulai Bangkit, Sudah Ngegebuk Toyota-Honda di Rumahnya ""My child is lost,"" ujarnya seperti dikutip dari Straits Time. ""Proton telah dijual. Itu telah dijual kepada orang asing. Ya. Aku sedih. Aku bisa menangis. Tapi itu sudah disepakati. Proton tidak lagi nasional. Tidak ada mobil nasional sekarang,"" jelas Mahathir.",otomotif
"Perusahaan otomotif lokal Malaysia yang membuat dan mendistribusikan produk-produk Daihatsu di Malaysia dengan merek Perodua (Perusahaan Otomobil Kedua), baru saja meluncurkan mobil sedan terbaru bernama Perodua Bezza. Model ini merupakan penyegaran dari model sebelumnya. Melansir dari situs otomotif lokal Mekanika, Perodua Bezza versi 2020 hadir dengan desain kompak dan mengusung sejumlah fitur dan teknologi canggih. Selain itu, sedan ini juga diklaim lebih hemat bahan bakar, kabin luas, praktis, dan bisa dibeli dengan harga terjangkau.",otomotif
"Berbeda dengan Astra Daihatsu Motor (ADM) yang memastikan tidak merilis SUV segmen-B, Rocky, di 2020 ini, kembaran Daihatsu di Malaysia, Perodua, justru santer diberitakan akan meluncurkan Rocky pada paruh kedua 2020. Kabar tersebut datang dari situs otomotif lokal Malaysia, Paultan. Info yang bersumber dari Malaysia Industrial Development Finance (MIDF) menyebut Perodua akan meluncurkan Rocky dengan kode D55L. Daihatsu Masih Tahan Mesin 1.000cc Terbaru di Indonesia Perodua akan memposisikan Rocky di bawah model Aruz tujuh kursi. Perodua Aruz sendiri merupakan kembaran Daihatsu Terios. SUV ini dibanderol antara RM72.900 (Rp 245,2 juta) dan RM77.900 (Rp 262 juta). Jika nantinya Daihatsu Rocky versi Perodua dipasarkan, diharapkan harganya berkisar RM52.186 (Rp 175,6 juta).",otomotif
